,PROPERTY_TYPE,CITY,OWNTYPE,BEDROOM_NUM,FURNISH,FACING,AGE,TOTAL_FLOOR,PRICE_SQFT,AREA,SUPERBUILTUP_SQFT,PRICE,BALCONY_NUM,FLOOR_NUM,BHK,LOCALITY,LATITUDE,LONGITUDE,LUXURY,CARPET_SQFT
2143,Residential Land,Hyderabad,1,,0,3,0,5.0,13000.0,1314.0,1313.950542528,189800000.0,,,,Manikonda,17.6197,78.082693,Budget,1313.950542528
2144,Independent/Builder Floor,Hyderabad,1,2.0,2,3,5,5.0,5500.0,1180.0,1180.047497152,6000000.0,1.0,1,2,Manikonda,17.620662,77.953509,Budget,1179.952502848
2145,Residential Apartment,Hyderabad,1,2.0,2,3,6,5.0,4500.0,1350.0,1350.009642368,607500000.0,1.0,2,2,Manikonda,17.38504,78.48667,Luxury,1349.990357632
2146,Residential Land,Hyderabad,1,,0,3,0,6.0,20000.0,1800.0,1800.048736192,4000000.0,,,,Manikonda,17.575957,78.471167,Luxury,1799.951263808
2147,Independent House/Villa,Hyderabad,1,4.0,2,5,5,3.0,5700.0,2701.0,2700.9880366720004,15400000.0,3.0,,,Manikonda,17.575957,78.471167,Luxury,2700.9880366720004
2148,Residential Apartment,Hyderabad,1,3.0,2,5,5,38.0,6300.0,1679.0,1678.954744192,10600000.0,2.0,10,3,Manikonda,17.5789054,78.4268758,Luxury,1678.954744192
2149,Residential Apartment,Hyderabad,1,3.0,2,5,5,38.0,6299.0,1679.0,1678.954744192,10600000.0,2.0,5,3,Manikonda,17.629493,78.494352,Luxury,1678.954744192
2150,Residential Apartment,Hyderabad,1,3.0,2,5,5,38.0,6300.0,1679.0,1678.954744192,10600000.0,2.0,20,3,Manikonda,17.07139,78.205312,Luxury,1678.954744192
2151,Residential Apartment,Hyderabad,1,3.0,2,1,5,38.0,6300.0,1679.0,1678.954744192,10600000.0,2.0,30,3,Manikonda,17.38504,78.48667,Luxury,1678.954744192
2152,Residential Apartment,Hyderabad,1,3.0,2,1,5,38.0,6300.0,1679.0,1678.954744192,10600000.0,2.0,28,3,Manikonda,17.640228766466283,78.4828090954698,Luxury,1678.954744192
2153,Independent House/Villa,Hyderabad,1,4.0,2,3,5,3.0,5700.0,2701.0,2700.9880366720004,15400000.0,2.0,,,Manikonda,17.4327755,78.5180184,Luxury,2700.9880366720004
2154,Independent House/Villa,Hyderabad,1,4.0,2,3,5,3.0,5700.0,2701.0,2700.9880366720004,15400000.0,2.0,,,Manikonda,17.5174455264386,78.6713757533201,Luxury,2700.9880366720004
2155,Residential Apartment,Hyderabad,0,4.0,4,1,1,35.0,33.0,2713.0,2713.04361632,90000.0,3.0,2,4,Manikonda,17.4639176,78.6242289,Luxury,2712.95638368
2156,Residential Land,Hyderabad,1,,0,0,0,6.0,5000.0,18000.0,17999.9491664,10000000.0,,,,Manikonda,17.38504,78.48667,Luxury,17999.9491664
2157,Residential Apartment,Hyderabad,0,4.0,4,4,1,35.0,34.0,2729.0,2728.974203712,93999.0,2.0,14,4,Manikonda,17.58638,78.49888,Luxury,2728.974203712
2158,Residential Apartment,Hyderabad,0,4.0,4,3,1,35.0,34.0,2713.0,2713.04361632,93997.0,3.0,14,4,Manikonda,17.575957,78.471167,Luxury,2712.95638368
2159,Residential Apartment,Hyderabad,1,3.0,4,3,3,20.0,8611.0,1800.0,1800.048736192,15500000.0,1.0,2,3,Manikonda,17.233562897673416,78.54189608906688,Luxury,1799.951263808
2160,Residential Apartment,Hyderabad,1,3.0,2,3,5,47.0,7200.0,1933.0,1932.9830296320001,13899999.999999998,1.0,14,3,Manikonda,17.5316,78.26729,Luxury,1932.9830296320001
2161,Residential Apartment,Secunderabad,0,3.0,4,0,5,5.0,10.0,1545.0,1545.051698816,16000.0,0.0,2,3,Manikonda,17.4359437,78.3416731,Budget,1544.948301184
2162,Independent House/Villa,Secunderabad,0,2.0,1,4,1,1.0,12.0,1250.0,1250.012914752,15000.0,2.0,,,Manikonda,17.509668,78.196121,Luxury,1249.987085248
2163,Residential Apartment,Hyderabad,0,2.0,4,4,6,5.0,14.0,1260.0,1260.023351424,18000.0,2.0,3,2,Manikonda,17.38504,78.48667,Luxury,1259.976648576
2164,Independent House/Villa,Hyderabad,0,2.0,4,0,3,1.0,83.0,2493.0,2493.029287744,23000.0,3.0,,,Manikonda,17.49182,78.32617,Luxury,2492.970712256
2165,Residential Apartment,Hyderabad,0,2.0,1,0,2,3.0,16.0,1100.0,1099.964003776,18000.0,1.0,1,2,Manikonda,17.38504,78.48667,Budget,1099.964003776
2168,Residential Apartment,Hyderabad,1,3.0,2,4,1,5.0,4688.0,1365.0,1364.971477824,6400000.0,1.0,5,3,Manikonda,17.620662,77.953509,Luxury,1364.971477824
2169,Residential Apartment,Hyderabad,1,3.0,2,3,1,5.0,5135.0,1365.0,1364.971477824,6400000.0,1.0,3,3,Manikonda,17.620662,77.953509,Luxury,1364.971477824
2170,Residential Apartment,Hyderabad,1,3.0,2,5,1,5.0,4688.0,1365.0,1364.971477824,6400000.0,1.0,3,3,Manikonda,17.548606,78.210422,Luxury,1364.971477824
2171,Residential Apartment,Hyderabad,1,3.0,2,3,1,5.0,4688.0,1365.0,1364.971477824,6400000.0,1.0,3,3,Manikonda,17.620662,77.953509,Luxury,1364.971477824
2172,Residential Apartment,Hyderabad,1,3.0,2,3,1,5.0,4705.0,1360.0,1360.02007904,6400000.0,1.0,3,3,Manikonda,17.56192,78.16642,Luxury,1359.97992096
2173,Residential Apartment,Hyderabad,1,3.0,2,3,1,5.0,5700.0,1750.0,1749.9965528320001,997500000.0,2.0,2,3,Manikonda,17.6197,78.082693,Luxury,1749.9965528320001
2174,Residential Land,Hyderabad,1,,0,4,0,3.0,49943.0,2403.0,2403.0429968,13300000.0,,,,Manikonda,17.6197,78.082693,Luxury,2402.9570032
2175,Residential Land,Hyderabad,1,,0,3,0,2.0,9900.0,1980.0,1980.02131808,2200000.0,,,,Manikonda,17.583578247277302,78.1082316073572,Luxury,1979.97868192
2176,Residential Land,Hyderabad,1,,0,8,0,5.0,10000.0,1350.0,1350.009642368,1500000.0,,,,Manikonda,17.499527,78.4767399,Luxury,1349.990357632
2177,Residential Land,Hyderabad,1,,0,3,0,3.0,15000.0,1314.0,1313.950542528,21900000.0,,,,Manikonda,17.38504,78.48667,Luxury,1313.950542528
2178,Residential Land,Hyderabad,1,,0,3,0,3.0,10000.0,1647.0,1646.985930304,18300000.0,,,,Manikonda,17.321397758054,78.578956464403,Semi-luxury,1646.985930304
2179,Independent House/Villa,Secunderabad,1,2.0,2,3,5,1.0,40000.0,900.0,899.970548544,4000000.0,0.0,,,Manikonda,17.46,78.28,Luxury,899.970548544
2180,Residential Land,Hyderabad,1,,0,3,0,3.0,5442.0,1323.0,1322.992227264,800000.0,,,,Manikonda,17.49479,78.39964,Luxury,1322.992227264
2181,Residential Apartment,Hyderabad,1,3.0,4,1,6,20.0,15820.0,1120.0,1119.98487712,11500000.0,1.0,12,3,Manikonda,17.5179636,78.3813785,Luxury,1119.98487712
2182,Residential Apartment,Hyderabad,1,3.0,2,1,6,20.0,15762.0,1120.0,1119.98487712,11500000.0,1.0,12,3,Manikonda,17.4011618,78.37569,Luxury,1119.98487712
2183,Residential Land,Hyderabad,1,,0,3,0,3.0,10000.0,1800.0,1800.048736192,2000000.0,,,,Manikonda,17.227985,78.377371,Luxury,1799.951263808
2184,Residential Land,Secunderabad,1,,0,5,0,5.0,5495.0,121.0,120.986352896,66500000.0,,,,Manikonda,17.227985,78.377371,Luxury,120.986352896
2185,Residential Land,Hyderabad,1,,0,5,0,5.0,7808.0,1080.0,1080.050769536,93700000.0,,,,Manikonda,17.542319,78.226934,Luxury,1079.949230464
2187,Residential Land,Hyderabad,1,,0,5,0,5.0,9000.0,1098.0,1098.026499904,109800000.0,,,,Manikonda,17.4011618,78.37569,Luxury,1097.973500096
2188,Residential Apartment,Hyderabad,0,2.0,2,4,2,5.0,13.0,1075.0,1074.991731648,14000.0,2.0,2,2,Manikonda,17.388287,78.370072,Luxury,1074.991731648
2189,Residential Land,Hyderabad,1,,0,3,0,5.0,25500.0,1800.0,1800.048736192,5100000.0,,,,Manikonda,17.4011618,78.37569,Luxury,1799.951263808
2190,Independent House/Villa,Hyderabad,1,5.0,2,3,5,2.0,8999.0,3500.0,3499.9931056640003,31000000.0,3.0,,,Manikonda,17.3973794,78.3856447,Luxury,3499.9931056640003
2191,Residential Land,Hyderabad,1,,0,5,0,5.0,26000.0,1800.0,1800.048736192,5200000.0,,,,Manikonda,17.38504,78.48667,Luxury,1799.951263808
2192,Residential Land,Hyderabad,1,,0,3,0,5.0,28000.0,1800.0,1800.048736192,5600000.0,,,,Manikonda,17.4011618,78.37569,Luxury,1799.951263808
2193,Residential Land,Hyderabad,1,,0,3,0,5.0,8000.0,1800.0,1800.048736192,1600000.0,,,,Manikonda,78.48667,17.38504,Luxury,1799.951263808
2194,Residential Land,Hyderabad,1,,0,3,0,5.0,24000.0,1503.0,1502.964809152,400800000.0,,,,Manikonda,78.48667,17.38504,Luxury,1502.964809152
2195,Residential Land,Hyderabad,1,,0,3,0,3.0,32000.0,1710.0,1709.9548061440003,60800000.0,,,,Manikonda,17.3923634,78.3621784,Luxury,1709.9548061440003
2196,Residential Land,Hyderabad,1,,0,5,0,5.0,24000.0,1800.0,1800.048736192,4800000.0,,,,Manikonda,17.3923634,78.3621784,Luxury,1799.951263808
2198,Residential Apartment,Hyderabad,1,3.0,2,3,6,22.0,8333.0,2100.0,2100.03891904,17500000.0,1.0,13,3,Manikonda,78.48667,17.38504,Luxury,2099.96108096
2199,Independent/Builder Floor,Secunderabad,0,2.0,2,3,1,5.0,6.0,1350.0,1350.009642368,8700.0,2.0,5,2,Manikonda,17.39718420583,78.3765384351226,Luxury,1349.990357632
2201,Independent/Builder Floor,Secunderabad,0,3.0,2,3,1,3.0,10.0,1200.0,1199.960731392,11500.0,1.0,2,3,Manikonda,17.4011618,78.37569,Semi-luxury,1199.960731392
2202,Residential Apartment,Hyderabad,1,2.0,4,1,1,4.0,10416.0,1200.0,1199.960731392,11500000.0,1.0,4,2,Manikonda,17.39718420583,78.3765384351226,Luxury,1199.960731392
2203,Residential Apartment,Hyderabad,1,4.0,1,4,1,37.0,25007.0,3431.0,3430.99644,85800000.0,2.0,18,4,Manikonda,78.48667,17.38504,Luxury,3430.99644
2204,Residential Apartment,Hyderabad,0,3.0,4,3,6,9.0,19.0,2083.0,2083.0319406080002,40001.0,3.0,6,3,Manikonda,78.48667,17.38504,Luxury,2082.9680593919998
2205,Residential Apartment,Hyderabad,1,3.0,2,3,6,9.0,6900.0,1960.0,1960.0004447360002,13700000.000000002,2.0,7,3,Manikonda,78.48667,17.38504,Luxury,1959.9995552639998
2206,Residential Land,Hyderabad,1,,0,3,0,5.0,11515.0,165.0,165.01074643200002,1900000.0,,,,Manikonda,17.4011618,78.37569,Luxury,164.98925356799998
2207,Residential Apartment,Hyderabad,0,2.0,4,3,6,9.0,27.0,1270.0,1270.033788096,35000.0,2.0,4,2,Manikonda,78.48667,17.38504,Luxury,1269.966211904
2208,Residential Apartment,Hyderabad,0,2.0,4,3,6,9.0,23.0,1270.0,1270.033788096,30000.0,2.0,6,2,Manikonda,17.3973794,78.3856447,Luxury,1269.966211904
2209,Residential Land,Hyderabad,1,,0,3,0,5.0,1885.0,1650.0,1649.9998252159999,311100000.0,,,,Manikonda,17.4359437,78.3416731,Luxury,1649.9998252159999
2210,Residential Apartment,Hyderabad,0,3.0,4,3,6,25.0,29.0,1565.0,1564.9649330559998,46000.0,1.0,10,3,Manikonda,17.4609913,78.3532083,Luxury,1564.9649330559998
2211,Residential Land,Hyderabad,1,,0,0,0,5.0,35000.0,1800.0,1800.048736192,7000000.0,,,,Manikonda,17.3973794,78.3856447,Luxury,1799.951263808
2212,Residential Apartment,Hyderabad,1,3.0,1,3,1,32.0,10698.0,1860.0,1860.0037171200001,19900000.0,1.0,G,3,Manikonda,17.4295317,78.41266,Luxury,1859.9962828799999
2213,Residential Apartment,Hyderabad,1,4.0,2,3,6,30.0,22501.0,6666.0,6665.982071616,120000000.0,2.0,12,4,Manikonda,17.4295317,78.41266,Luxury,6665.982071616
2214,Residential Apartment,Hyderabad,1,2.0,2,4,3,24.0,10416.0,960.0,960.033168576,8000000.0,1.0,16,2,Manikonda,17.45506,78.36797,Luxury,959.966831424
2215,Residential Apartment,Hyderabad,1,4.0,2,3,1,35.0,25000.0,4070.0,4070.049800448,81400000.0,2.0,24,4,Manikonda,17.42278,78.34724,Luxury,4069.950199552
2216,Residential Apartment,Hyderabad,1,3.0,4,4,1,17.0,14986.0,1835.0,1835.031444992,22000000.0,1.0,11,3,Manikonda,17.42278,78.34724,Luxury,1834.968555008
2217,Residential Apartment,Hyderabad,1,2.0,4,4,3,6.0,6000.0,930.0,930.0018585600001,5700000.0,2.0,1,2,Manikonda,17.4295317,78.41266,Luxury,929.9981414399999
2218,Residential Land,Secunderabad,1,,0,3,0,5.0,15989.0,1350.0,1350.009642368,239800000.0,,,,Manikonda,17.42278,78.34724,Luxury,1349.990357632
2219,Residential Land,Hyderabad,1,,0,5,0,3.0,25999.0,1800.0,1800.048736192,5200000.0,,,,Manikonda,17.4295317,78.41266,Luxury,1799.951263808
2220,Residential Land,Hyderabad,1,,0,3,0,5.0,11500.0,1350.0,1350.009642368,172500000.0,,,,Manikonda,17.42278,78.34724,Luxury,1349.990357632
2221,Residential Apartment,Hyderabad,3,4.0,2,4,1,35.0,10699.0,2729.0,2728.974203712,29200000.0,2.0,20,4,Manikonda,17.41214,78.36431,Luxury,2728.974203712
2222,Residential Apartment,Hyderabad,1,3.0,2,3,1,34.0,15357.0,1400.0,1399.9541866240002,21500000.0,1.0,18,3,Manikonda,17.49344,78.421887,Luxury,1399.9541866240002
2223,Residential Apartment,Hyderabad,1,3.0,4,4,2,18.0,16981.0,3180.0,3179.982049472,54000000.0,2.0,18,3,Manikonda,17.357201,78.371351,Luxury,3179.982049472
2224,Residential Land,Hyderabad,1,,0,3,0,5.0,11000.0,1647.0,1646.985930304,201300000.0,,,,Manikonda,17.311940823733476,78.47302608769566,Luxury,1646.985930304
2225,Independent House/Villa,Hyderabad,1,3.0,2,0,6,2.0,26000.0,1800.0,1800.048736192,5200000.0,2.0,,,Manikonda,17.4609913,78.3532083,Luxury,1799.951263808
2226,Residential Apartment,Hyderabad,1,3.0,2,3,5,42.0,6226.0,1333.0,1333.002663936,8300000.0,1.0,10,3,Manikonda,17.348269,78.647456,Luxury,1332.997336064
2227,Residential Apartment,Hyderabad,1,4.0,2,3,5,35.0,14000.0,13000.0,13000.005146496,201100000.0,2.0,15,4,Manikonda,17.467762,78.408146,Luxury,12999.994853504
2228,Residential Apartment,Hyderabad,1,2.0,1,3,3,5.0,6529.0,1287.0,1287.040766528,7000000.0,2.0,2,2,Manikonda,17.053178,78.57999,Luxury,1286.959233472
2229,Independent House/Villa,Hyderabad,1,4.0,4,1,2,2.0,7818.0,2558.0,2558.04330656,20000000.0,2.0,,,Manikonda,17.49182,78.32617,Luxury,2557.95669344
2230,Residential Apartment,Hyderabad,1,3.0,2,3,5,38.0,8596.0,2257.0,2256.9767326720003,19400000.0,2.0,18,3,Manikonda,18.117833,77.854007,Luxury,2256.9767326720003
2231,Residential Apartment,Hyderabad,1,3.0,4,5,2,5.0,5923.0,1300.0,1299.957459008,7700000.0,1.0,1,3,Manikonda,17.045441,78.659479,Semi-luxury,1299.957459008
2232,Residential Land,Hyderabad,1,,0,4,0,,24000.0,1800.0,1800.048736192,4800000.0,,,,Manikonda,18.117833,77.854007,Luxury,1799.951263808
2233,Residential Apartment,Hyderabad,1,3.0,4,5,3,4.0,9533.0,2570.0,2569.991247104,24500000.0,2.0,3,3,Manikonda,18.117833,77.854007,Semi-luxury,2569.991247104
2234,Residential Apartment,Hyderabad,1,4.0,4,5,2,5.0,7000.0,2400.0,2400.0291018880002,16800000.0,3.0,3,4,Manikonda,17.053178,78.57999,Budget,2399.9708981119998
2235,Residential Apartment,Hyderabad,0,3.0,4,3,1,18.0,25.0,2540.0,2539.959937088,65000.0,1.0,13,3,Manikonda,18.117833,77.854007,Luxury,2539.959937088
2236,Residential Apartment,Hyderabad,1,3.0,2,4,6,30.0,14058.0,2055.0,2055.0457735679997,23900000.0,2.0,21,3,Manikonda,17.053178,78.57999,Luxury,2054.9542264320003
2237,Residential Apartment,Hyderabad,0,3.0,4,3,1,35.0,37.0,1993.0,1993.045649664,75000.0,1.0,27,3,Manikonda,17.053178,78.57999,Luxury,1992.954350336
2238,Residential Apartment,Hyderabad,1,2.0,2,3,1,31.0,11415.0,1314.0,1313.950542528,15000000.0,1.0,21,2,Manikonda,17.20869,78.47603,Luxury,1313.950542528
2239,Residential Apartment,Hyderabad,1,2.0,2,0,6,12.0,10940.0,1371.0,1370.9992676480001,15000000.0,2.0,4,2,Manikonda,17.16954,78.47093,Luxury,1370.9992676480001
2240,Independent House/Villa,Hyderabad,1,5.0,4,4,6,3.0,20333.0,4500.0,4499.960381824,105000000.0,2.0,,,Manikonda,17.12201,78.34552,Luxury,4499.960381824
2241,Residential Apartment,Hyderabad,1,2.0,2,3,6,5.0,5600.0,1290.0,1289.9470223360001,7200000.0,1.0,1,2,Manikonda,17.12201,78.34552,Luxury,1289.9470223360001
2242,Residential Land,Hyderabad,1,,0,6,0,3.0,32166.0,1350.0,1350.009642368,482500000.0,,,,Manikonda,17.210329,78.500098,Luxury,1349.990357632
2243,Residential Apartment,Hyderabad,1,3.0,2,3,5,9.0,5263.0,1900.0,1900.0454638080002,10000000.0,2.0,8,3,Manikonda,17.014293,78.582802,Luxury,1899.9545361919998
2244,Residential Land,Hyderabad,1,,0,5,0,3.0,29000.0,2700.0,2700.019284736,8700000.0,,,,Manikonda,17.063734,78.488644,Semi-luxury,2699.980715264
2245,Residential Land,Hyderabad,1,,0,5,0,3.0,30000.0,1350.0,1350.009642368,4500000.0,,,,Manikonda,17.053178,78.57999,Semi-luxury,1349.990357632
2246,Residential Apartment,Hyderabad,0,4.0,1,3,1,39.0,38.0,4761.0,4760.985209024,1800000.0,1.0,32,4,Manikonda,17.16954,78.47093,Luxury,4760.985209024
2247,Independent House/Villa,Hyderabad,1,4.0,2,0,5,2.0,66000.0,1350.0,1350.009642368,9900000.0,2.0,,,Manikonda,18.117833,77.854007,Luxury,1349.990357632
2248,Residential Apartment,Hyderabad,1,2.0,2,0,5,15.0,4900.0,1720.0,1719.965242816,842800000.0,2.0,G,2,Manikonda,17.053178,78.57999,Luxury,1719.965242816
2250,Residential Apartment,Hyderabad,0,3.0,4,3,6,8.0,24.0,2750.0,2749.963828992,68000.0,2.0,6,3,Manikonda,78.48667,17.38504,Luxury,2749.963828992
2251,Residential Apartment,Hyderabad,0,3.0,4,3,6,8.0,25.0,2750.0,2749.963828992,70000.0,2.0,4,3,Manikonda,17.053178,78.57999,Luxury,2749.963828992
2252,Residential Apartment,Hyderabad,1,4.0,2,3,5,21.0,12377.0,3070.0,3069.974885184,38000000.0,2.0,6,4,Manikonda,18.117833,77.854007,Luxury,3069.974885184
2253,Residential Apartment,Secunderabad,1,2.0,2,3,6,5.0,4999.0,1125.0,1125.0439150079999,562400000.0,1.0,3,2,Manikonda,17.391372,78.339424,Luxury,1124.9560849920001
2254,Residential Apartment,Hyderabad,0,1.0,4,5,6,5.0,20.0,580.0,579.9594923520001,12000.0,1.0,1,1,Manikonda,17.583578247277302,78.1082316073572,Semi-luxury,579.9594923520001
2255,Residential Apartment,Hyderabad,1,2.0,2,3,2,4.0,3728.0,1140.0,1140.005750464,42500000.0,1.0,2,2,Manikonda,17.583578247277302,78.1082316073572,Semi-luxury,1139.994249536
2256,Independent/Builder Floor,Hyderabad,1,2.0,2,0,6,2.0,6750.0,2000.0,2000.042191424,13500000.0,2.0,1,2,Manikonda,17.583578247277302,78.1082316073572,Luxury,1999.957808576
2257,Independent House/Villa,Hyderabad,1,3.0,2,3,5,2.0,5217.0,1350.0,1350.009642368,12000000.0,2.0,,,Manikonda,17.620662,77.953509,Luxury,1349.990357632
2259,Residential Apartment,Hyderabad,1,2.0,1,4,1,5.0,5200.0,1450.0,1450.0063699840002,7500000.0,1.0,3,2,Manikonda,17.045441,78.659479,Luxury,1449.9936300159998
2260,Residential Land,Hyderabad,1,,0,3,0,4.0,10500.0,1319.0,1319.009580416,153900000.0,,,,Manikonda,17.233562897673416,78.54189608906688,Luxury,1318.990419584
2261,Residential Land,Hyderabad,1,,0,3,0,1.0,9499.0,1359.0,1359.0513271040002,143400000.0,,,,Manikonda,17.233562897673416,78.54189608906688,Luxury,1358.9486728959998
2262,Residential Apartment,Hyderabad,1,2.0,4,3,3,3.0,5721.0,1245.0,1244.953876864,6500000.0,3.0,G,2,Manikonda,17.233562897673416,78.54189608906688,Luxury,1244.953876864
2263,Independent House/Villa,Secunderabad,0,3.0,2,3,2,1.0,60.0,2070.0,2070.007609024,12200.0,0.0,,,Manikonda,17.411191,78.351451,Luxury,2069.992390976
2264,Independent House/Villa,Hyderabad,1,5.0,2,1,6,2.0,80128.0,156.0,155.969061696,12500000.0,2.0,,,Manikonda,17.4359437,78.3416731,Luxury,155.969061696
2265,Residential Apartment,Hyderabad,0,3.0,4,4,2,19.0,20.0,2150.0,2149.983463296,45000.0,3.0,15,3,Manikonda,17.4359437,78.3416731,Luxury,2149.983463296
2266,Residential Land,Secunderabad,1,,0,3,0,3.0,15000.0,1350.0,1350.009642368,22500000.0,,,,Manikonda,17.443354,78.182044,Luxury,1349.990357632
2267,Residential Land,Hyderabad,1,,0,3,0,5.0,27000.0,1476.0,1475.9473940480002,442800000.0,,,,Manikonda,17.4129232,78.3379042,Luxury,1475.9473940480002
2268,Residential Land,Hyderabad,1,,0,3,0,,13000.0,1503.0,1502.964809152,200400000.0,,,,Manikonda,17.385392,78.33106,Luxury,1502.964809152
2269,Residential Land,Hyderabad,1,,0,3,0,,13000.0,1503.0,1502.964809152,217100000.0,,,,Manikonda,17.4359437,78.3416731,Luxury,1502.964809152
2270,Independent House/Villa,Hyderabad,0,2.0,2,1,1,2.0,12.0,625.0,624.952637824,7500.0,1.0,,,Manikonda,17.411744,78.341175,Semi-luxury,624.952637824
2271,Independent House/Villa,Secunderabad,1,2.0,4,0,6,2.0,92666.0,1350.0,1350.009642368,13899999.999999998,3.0,,,Manikonda,17.411744,78.341175,Luxury,1349.990357632
2274,Residential Apartment,Hyderabad,1,3.0,2,3,1,5.0,4934.0,1520.0,1519.9717875840001,7500000.0,1.0,5,3,Manikonda,17.4359437,78.3416731,Budget,1519.9717875840001
2276,Residential Apartment,Hyderabad,1,2.0,2,3,5,9.0,6493.0,1155.0,1154.96758592,7500000.0,1.0,5,2,Manikonda,17.4359437,78.3416731,Luxury,1154.96758592
2277,Residential Apartment,Hyderabad,1,2.0,2,3,5,5.0,6000.0,1205.0,1205.01976928,7200000.0,2.0,3,2,Manikonda,17.4359437,78.3416731,Luxury,1204.98023072
2278,Residential Apartment,Hyderabad,1,3.0,2,1,5,5.0,6300.0,1495.0,1494.999515456,941800000.0,2.0,2,3,Manikonda,17.548606,78.210422,Luxury,1494.999515456
2279,Residential Land,Hyderabad,1,,0,3,0,5.0,2479.0,1089.0,1088.984815168,300000.0,,,,Manikonda,17.284328,78.471841,Semi-luxury,1088.984815168
2280,Residential Apartment,Hyderabad,1,3.0,2,3,5,39.0,10204.0,1715.0,1715.0138440320002,17500000.0,1.0,20,3,Manikonda,17.407098,78.3390502,Luxury,1714.9861559679998
2281,Residential Apartment,Hyderabad,1,3.0,2,4,6,24.0,9900.0,2000.0,2000.042191424,19500000.0,1.0,12,3,Manikonda,17.40223,78.3444,Luxury,1999.957808576
2282,Independent House/Villa,Hyderabad,4,3.0,1,4,2,1.0,8743.0,1830.0,1829.972407104,16000000.0,1.0,,,Manikonda,17.430954788578,78.564171074769,Luxury,1829.972407104
2283,Residential Apartment,Hyderabad,0,3.0,4,4,1,25.0,28.0,1560.0,1560.013534272,45000.0,1.0,12,3,Manikonda,17.536121,78.289779,Luxury,1559.986465728
2284,Residential Land,Hyderabad,1,,0,3,0,3.0,25000.0,150.0,150.048910976,37500000.0,,,,Manikonda,17.48718,78.5786,Luxury,149.951089024
2285,Residential Apartment,Hyderabad,0,3.0,4,3,6,35.0,28.0,2500.0,2500.025829504,60000.0,1.0,2,3,Manikonda,17.415997,78.34191,Luxury,2499.974170496
2286,Residential Land,Hyderabad,1,,0,3,0,2.0,25000.0,1350.0,1350.009642368,37500000.0,,,,Manikonda,17.4359437,78.3416731,Luxury,1349.990357632
2288,Residential Land,Secunderabad,1,,0,3,0,5.0,9700.0,1980.0,1980.02131808,213400000.0,,,,Manikonda,17.444797,78.366116,Luxury,1979.97868192
2289,Residential Land,Hyderabad,1,,0,3,0,10.0,15000.0,1620.0,1619.9685152,2700000.0,,,,Manikonda,17.414612,78.344797,Luxury,1619.9685152
2292,Residential Land,Hyderabad,1,,0,3,0,6.0,18000.0,2025.0,2025.014463552,40500000.0,,,,Manikonda,17.4692958,78.333071,Luxury,2024.985536448
2293,Residential Land,Hyderabad,1,,0,3,0,,7999.0,1323.0,1322.992227264,117600000.0,,,,Manikonda,17.3518346,78.406108,Luxury,1322.992227264
2294,Residential Land,Hyderabad,1,,0,3,0,,14000.0,1350.0,1350.009642368,2100000.0,,,,Manikonda,17.538237,78.480804,Luxury,1349.990357632
2295,Residential Land,Hyderabad,1,,0,3,0,,19000.0,1800.0,1800.048736192,3800000.0,,,,Manikonda,17.41214,78.36431,Luxury,1799.951263808
2296,Residential Apartment,Hyderabad,1,3.0,2,3,5,14.0,4900.0,1620.0,1619.9685152,793800000.0,2.0,5,3,Manikonda,17.235667182532,78.949665744041,Luxury,1619.9685152
2297,Residential Apartment,Hyderabad,1,3.0,2,3,5,14.0,4900.0,1548.0,1547.957954624,758500000.0,2.0,3,3,Manikonda,17.538237,78.480804,Luxury,1547.957954624
2298,Residential Apartment,Hyderabad,1,3.0,2,3,5,14.0,4900.0,1539.0,1539.0239089919999,754100000.0,2.0,4,3,Manikonda,17.41214,78.36431,Luxury,1538.9760910080001
2299,Residential Apartment,Hyderabad,1,3.0,2,3,5,14.0,4900.0,1494.0,1494.0307635200002,732100000.0,2.0,4,3,Manikonda,17.4609913,78.3532083,Luxury,1493.9692364799998
2300,Residential Apartment,Hyderabad,1,3.0,2,4,5,32.0,8500.0,1735.0,1735.0347173760001,14700000.0,2.0,6,3,Manikonda,17.4609913,78.3532083,Luxury,1734.9652826239999
2301,Residential Apartment,Hyderabad,1,3.0,2,3,5,42.0,6499.0,1839.0,1839.01409184,12000000.0,2.0,8,3,Manikonda,17.4609913,78.3532083,Luxury,1838.98590816
2302,Residential Apartment,Hyderabad,1,3.0,2,4,5,12.0,4900.0,1962.0,1962.045587712,961400000.0,2.0,4,3,Manikonda,17.443855,78.250431,Luxury,1961.954412288
2303,Residential Apartment,Hyderabad,1,3.0,2,3,6,5.0,5718.0,1540.0,1539.992660928,880700000.0,2.0,3,3,Manikonda,17.4609913,78.3532083,Luxury,1539.992660928
2304,Residential Apartment,Hyderabad,1,3.0,2,3,5,14.0,5249.0,1575.0,1574.975369728,826700000.0,2.0,7,3,Manikonda,17.443855,78.250431,Luxury,1574.975369728
2305,Residential Apartment,Hyderabad,1,2.0,2,3,5,14.0,5249.0,1200.0,1199.960731392,629900000.0,2.0,7,2,Manikonda,17.4609913,78.3532083,Luxury,1199.960731392
2306,Residential Apartment,Hyderabad,1,3.0,2,4,5,32.0,8500.0,1592.0,1591.9823481600001,13500000.0,2.0,9,3,Manikonda,17.4609913,78.3532083,Luxury,1591.9823481600001
